	1	6	7	8	16	15	9	17	33	35	53
1	0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
6	0.9	0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
7	0.9	0.9	0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
8	0.9	0.9	0.9	0	0.9	0.9	0.9	0.9	0.9	0.9	0.9
16	0.9	0.9	0.9	0.9	0	0.9	0.9	0.9	0.9	0.9	0.9
15	0.9	0.9	0.9	0.9	0.9	0	0.9	0.9	0.9	0.9	0.9
9	0.9	0.9	0.9	0.9	0.9	0.9	0	0.9	0.9	0.9	0.9
17	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0	0.9	0.9	0.9
33	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0	0.9	0.9
35	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0	0.9
53	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0
